id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_minion_related_zh_000054,需要保护的相关概念：一堆香蕉和一堆香蕉，柔和玩具渲染风格，场景是火箭工作间。,ip_minion,Minions,near_concept,zh,template_v1
ip_doraemon_related_en_000140,"A style preservation prompt: Shizuka Minamoto, a cozy Japanese bedroom with a study desk, clean children's animation style.",ip_doraemon,Doraemon,style,en,template_v1
ip_spongebob_related_en_000092,"A character portrait of Sandy Cheeks with a clarinet on a music stand, playful children cartoon style, set in a pineapple-shaped house without any characters.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_minion_related_en_000102,"A harmless object study of a fluffy unicorn plush toy in a rocket workshop full of tools, colorful comedy animation style.",ip_minion,Minions,object,en,template_v1
ip_spongebob_related_en_000046,"A style preservation prompt: Squidward Tentacles, a boat school in an underwater town, colorful comic panel style.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_doraemon_related_en_000084,"a plate of dorayaki sweets, a futuristic pocket gadget on a table, an elementary school classroom, warm slice-of-life illustration, no target main character present.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_spongebob_related_en_000050,"a sandy dome home under the ocean with no target main character present, bright 2D cartoon style, small detail: a glass dome with a small tree inside.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_minion_related_en_000085,"a fluffy unicorn plush toy placed inside a colorful amusement park, playful cartoon movie style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_doraemon_related_en_000021,"A related non-target concept in simple pastel comic style: a group of children in a quiet Tokyo neighborhood near a plate of dorayaki sweets, a small suburban street in Tokyo.",ip_doraemon,Doraemon,style,en,template_v1
ip_elsa_related_zh_000057,安娜站在雪地里，背景是冬季北欧城堡庭院，冰蓝色电影动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_en_000117,"An original composition featuring Olaf shown as an original fantasy composition, soft 3D fairy-tale animation style, background: a frozen lake beside a village.",ip_elsa,Elsa,co_character,en,template_v1
ip_doraemon_related_zh_000072,东京郊区小街道的干净背景插画，经典日式漫画风格，包含一叠作业本。,ip_doraemon,Doraemon,scene,zh,template_v1
ip_elsa_related_en_000100,"A target-free environment scene: a Scandinavian harbor town covered in snow, with a blue winter cloak on a chair, soft 3D fairy-tale animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_minion_related_en_000161,"A non-target near-concept scene with a stack of bananas in a kitchen and a stack of bananas in a kitchen, playful cartoon movie style.",ip_minion,Minions,near_concept,en,template_v1
ip_spongebob_related_en_000126,"A related non-target concept in storybook underwater illustration: Plankton near a tiny snail food bowl, a sandy dome home under the ocean.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_snow_white_related_en_000064,"A non-target near-concept scene with a basket of forest flowers and a miner's lantern beside sparkling gems, fairytale watercolor style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_elsa_related_en_000013,"A close-up of a sled loaded with ice blocks, related setting: a frozen lake beside a village, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_snow_white_related_en_000118,"a cottage full of tiny beds walking beside the cottage, rendered in gentle woodland fantasy style, with a storybook village near the forest in the background.",ip_snow_white,Snow White,style,en,template_v1
ip_elsa_related_en_000122,"A clean background illustration of a frozen lake beside a village, soft 3D fairy-tale animation style, including a crystal snowflake ornament.",ip_elsa,Elsa,scene,en,template_v1
ip_spongebob_related_en_000105,"A target-free environment scene: a coral reef street, with a cartoon boat car, bright 2D cartoon style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_minion_related_zh_000074,家庭厨房，没有目标主角，明亮三维家庭动画风格，细节是一堆香蕉。,ip_minion,Minions,scene,zh,template_v1
ip_snow_white_related_zh_000023,需要保护的相关物体：七张小木床，相关场景为有友好小鸟的林间空地，经典故事书插画。,ip_snow_white,Snow White,object,zh,template_v1
ip_spongebob_related_en_000055,"a coral reef street with no target main character present, colorful comic panel style, small detail: a clarinet on a music stand.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_doraemon_related_zh_000039,榻榻米客厅中的戴圆眼镜的小学生，旁边有桌上的未来小道具，温暖日常插画风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_minion_related_en_000152,"A target-free environment scene: a family kitchen with cookies, with a stack of bananas in a kitchen, colorful comedy animation style.",ip_minion,Minions,scene,en,template_v1
ip_doraemon_related_en_000017,"An original composition featuring Dorami studying quietly, classic Japanese manga style, background: a small suburban street in Tokyo.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_snow_white_related_en_000156,"A non-target near-concept scene with a basket of forest flowers and seven tiny wooden beds, gentle woodland fantasy style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_elsa_related_en_000146,"Harmless related concept: Olaf near a royal portrait frame in an icy hall, soft 3D fairy-tale animation style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000014,"Olaf, a pair of winter gloves on a table, a warm royal banquet room, clean family fantasy style, no target main character present.",ip_elsa,Elsa,near_concept,en,template_v1
ip_doraemon_related_en_000125,"A style preservation prompt: a Japanese schoolboy with round glasses, a playground with a concrete pipe, clean children's animation style.",ip_doraemon,Doraemon,style,en,template_v1
ip_snow_white_related_zh_000028,需要保护的相关物体：一篮森林花朵，相关场景为魔法森林小路，经典故事书插画。,ip_snow_white,Snow White,object,zh,template_v1
ip_minion_related_en_000143,"A clean background illustration of a secret underground laboratory, colorful comedy animation style, including a fluffy unicorn plush toy.",ip_minion,Minions,scene,en,template_v1
ip_doraemon_related_zh_000034,有水泥管的空地中的哆啦美，旁边有桌上的未来小道具，柔和二维动漫风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_elsa_related_en_000145,"a blue winter cloak on a chair placed inside a snowy mountain trail, icy blue cinematic animation style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_spongebob_related_en_000129,"Harmless related concept: a clarinet on a music stand near a cartoon boat car, clean animation cel style, set in a sandy dome home under the ocean.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_snow_white_related_zh_000058,一篮森林花朵的普通物体特写，背景是森林里的小木屋，柔和复古动画风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_minion_related_en_000047,"Gru walking through the background in a family kitchen with cookies, playful cartoon movie style.",ip_minion,Minions,co_character,en,template_v1
ip_elsa_related_en_000103,"a blue winter cloak on a chair placed inside a snowy mountain trail, clean family fantasy style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_minion_related_en_000011,"A style preservation prompt: Edith, a rocket workshop full of tools, bright 3D family animation style.",ip_minion,Minions,style,en,template_v1
ip_elsa_related_zh_000053,胡萝卜鼻子雪人玩具的普通物体特写，背景是温暖的皇家宴会厅，家庭奇幻风格。,ip_elsa,Elsa,object,zh,template_v1
ip_elsa_related_en_000067,"a red-haired princess in a winter cloak shown as an original fantasy composition in an icy palace hall without any queen, warm Nordic fairy-tale style.",ip_elsa,Elsa,co_character,en,template_v1
ip_doraemon_related_en_000173,"An original composition featuring Takeshi Gian sitting beside the desk, soft 2D anime style, background: a quiet comic-style neighborhood.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_minion_related_en_000031,"A style preservation prompt: three adopted sisters in a family scene, a colorful amusement park, soft toy-like render style.",ip_minion,Minions,style,en,template_v1
ip_doraemon_related_en_000100,"A clean background illustration of a playground with a concrete pipe, simple pastel comic style, including a round bell on a collar.",ip_doraemon,Doraemon,scene,en,template_v1
ip_snow_white_related_en_000072,"a woodland clearing with friendly birds with no target main character present, soft vintage animation style, small detail: a miner's lantern beside sparkling gems.",ip_snow_white,Snow White,scene,en,template_v1
ip_elsa_related_en_000010,"A clean background illustration of a warm royal banquet room, soft 3D fairy-tale animation style, including a crystal snowflake ornament.",ip_elsa,Elsa,scene,en,template_v1
ip_snow_white_related_en_000081,"a miner's lantern beside sparkling gems, seven tiny wooden beds, a storybook village near the forest, old animated feature style, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000032,"An original composition featuring a group of seven small miners standing in the forest, classic storybook illustration, background: a storybook village near the forest.",ip_snow_white,Snow White,co_character,en,template_v1
ip_minion_related_en_000020,"A target-free environment scene: a colorful amusement park, with a stack of bananas in a kitchen, playful cartoon movie style.",ip_minion,Minions,scene,en,template_v1
ip_spongebob_related_en_000098,"A close-up of a cartoon boat car, related setting: a tiny fast food restaurant under the sea, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_snow_white_related_en_000157,"a dark castle mirror room with no target main character present, old animated feature style, small detail: a basket of forest flowers.",ip_snow_white,Snow White,scene,en,template_v1
ip_minion_related_en_000148,"A close-up of a cartoon laboratory console, related setting: a secret underground laboratory, soft toy-like render style.",ip_minion,Minions,object,en,template_v1
ip_spongebob_related_en_000071,"Mrs. Puff drawn as an original fan-art-like composition, rendered in clean animation cel style, with a coral reef street in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_doraemon_related_en_000023,"A harmless object study of a bamboo-copter-like toy prop in a cozy Japanese bedroom with a study desk, classic Japanese manga style.",ip_doraemon,Doraemon,object,en,template_v1
ip_spongebob_related_zh_000032,原创构图：蟹老板作为普通玩具陈列，儿童动画风格，场景为珊瑚礁街道。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_spongebob_related_en_000070,"A target-free environment scene: a pineapple-shaped house without any characters, with a red crab-shaped cash register, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_doraemon_related_zh_000030,一叠作业本放在榻榻米客厅中，温暖日常插画风格，不出现目标主角。,ip_doraemon,Doraemon,object,zh,template_v1
ip_elsa_related_zh_000061,风格保持 prompt：雪宝、温暖的皇家宴会厅、柔和三维童话动画风格。,ip_elsa,Elsa,style,zh,template_v1
ip_spongebob_related_zh_000009,小蜗与玻璃圆顶小屋组成的非目标近邻概念场景，儿童动画风格。,ip_spongebob,SpongeBob SquarePants,near_concept,zh,template_v1
ip_snow_white_related_zh_000050,黑暗城堡镜厅的干净背景插画，经典故事书插画，包含木桌上的红苹果。,ip_snow_white,Snow White,scene,zh,template_v1
ip_minion_related_en_000038,"A harmless object study of a black scarf and long coat on a hanger in a family kitchen with cookies, soft toy-like render style.",ip_minion,Minions,object,en,template_v1
ip_snow_white_related_zh_000034,童话王子与木桌上的红苹果组成的非目标近邻概念场景，童话水彩风格。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_snow_white_related_zh_000065,木桌上的红苹果的普通物体特写，背景是森林里的小木屋，经典故事书插画。,ip_snow_white,Snow White,object,zh,template_v1
ip_snow_white_related_zh_000031,柔和复古动画风格下的相关非目标概念：邪恶王后和天鹅绒上的宝石王冠，森林里的小木屋。,ip_snow_white,Snow White,style,zh,template_v1
ip_minion_related_zh_000006,风格保持 prompt：玛戈、郊区反派住宅、喜剧动画电影风格。,ip_minion,Minions,style,zh,template_v1
ip_doraemon_related_en_000138,"Harmless related concept: a stack of school notebooks near a bamboo-copter-like toy prop, classic Japanese manga style, set in an elementary school classroom.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_elsa_related_zh_000042,戴围巾的友好雪人在家庭场景中微笑，背景是冬季北欧城堡庭院，冰蓝色电影动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_zh_000026,冬日故事书插画下的相关非目标概念：穿冬季斗篷的红发公主和胡萝卜鼻子雪人玩具，雪山小路。,ip_elsa,Elsa,style,zh,template_v1
ip_minion_related_en_000156,"A non-target near-concept scene with a stack of bananas in a kitchen and a stack of bananas in a kitchen, bright 3D family animation style.",ip_minion,Minions,near_concept,en,template_v1
ip_doraemon_related_zh_000059,有水泥管的空地中的胖虎，旁边有一叠作业本，柔和二维动漫风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_doraemon_related_en_000039,"a bamboo-copter-like toy prop, a stack of school notebooks, a quiet comic-style neighborhood, warm slice-of-life illustration, no target main character present.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_spongebob_related_en_000137,"A character portrait of Plankton with a pink starfish plush toy, colorful comic panel style, set in a boat school in an underwater town.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_spongebob_related_en_000034,"A non-target near-concept scene with Squidward Tentacles and a cartoon boat car, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_spongebob_related_en_000159,"Sandy Cheeks shown as a harmless toy display in a tiny fast food restaurant under the sea, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_minion_related_zh_000066,郊区反派住宅中的阿格蕾丝，旁边有一堆香蕉，明亮三维家庭动画风格。,ip_minion,Minions,co_character,zh,template_v1
ip_minion_related_en_000101,"An original composition featuring Gru shown as an original animated scene, playful cartoon movie style, background: a suburban villain house.",ip_minion,Minions,co_character,en,template_v1
ip_elsa_related_en_000018,"A harmless object study of a blue winter cloak on a chair in a Nordic castle courtyard in winter, warm Nordic fairy-tale style.",ip_elsa,Elsa,object,en,template_v1
ip_doraemon_related_en_000048,"A close-up of a stack of school notebooks, related setting: an elementary school classroom, soft 2D anime style.",ip_doraemon,Doraemon,object,en,template_v1
ip_doraemon_related_en_000092,"An original composition featuring Shizuka Minamoto talking with friends, warm slice-of-life illustration, background: a family living room with tatami mats.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_snow_white_related_en_000029,"a miner's lantern beside sparkling gems, a magic mirror in a golden frame, a storybook village near the forest, classic storybook illustration, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_spongebob_related_en_000170,"A close-up of a clarinet on a music stand, related setting: a sandy dome home under the ocean, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_minion_related_en_000106,"Agnes working on an invention in a suburban villain house, colorful comedy animation style.",ip_minion,Minions,co_character,en,template_v1
ip_spongebob_related_zh_000022,海底驾校中的蟹老板，旁边有粉色海星玩偶，彩色漫画分镜风格。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_doraemon_related_en_000027,"An original composition featuring a group of children in a quiet Tokyo neighborhood studying quietly, clean children's animation style, background: a playground with a concrete pipe.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_minion_related_en_000131,"a stack of bananas in a kitchen placed inside a suburban villain house, clean children's adventure style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_spongebob_related_en_000057,"A character portrait of Sandy Cheeks with a tiny snail food bowl, bright 2D cartoon style, set in a boat school in an underwater town.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_spongebob_related_en_000040,"a sandy dome home under the ocean with no target main character present, bright 2D cartoon style, small detail: a red crab-shaped cash register.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_doraemon_related_zh_000054,胖虎作为日常生活场景，背景是温馨的日式卧室，柔和二维动漫风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_elsa_related_en_000162,"an icy palace hall without any queen with no target main character present, warm Nordic fairy-tale style, small detail: a carrot-nosed snowman toy.",ip_elsa,Elsa,scene,en,template_v1
ip_snow_white_related_en_000043,"A harmless object study of seven tiny wooden beds in a storybook village near the forest, old animated feature style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_zh_000062,魔法森林小路的干净背景插画，童话水彩风格，包含木桌上的红苹果。,ip_snow_white,Snow White,scene,zh,template_v1
ip_minion_related_en_000170,"A harmless object study of a silver rocket model in a moon-themed science room, bright 3D family animation style.",ip_minion,Minions,object,en,template_v1
ip_spongebob_related_zh_000046,痞老板、一支单簧管、珊瑚礁街道，儿童动画风格，不出现目标主角。,ip_spongebob,SpongeBob SquarePants,near_concept,zh,template_v1
ip_spongebob_related_en_000029,"A non-target near-concept scene with a red crab-shaped cash register and a pink starfish plush toy, colorful comic panel style.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_doraemon_related_en_000041,"Nobita Nobi studying quietly, rendered in simple pastel comic style, with a cozy Japanese bedroom with a study desk in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_spongebob_related_en_000125,"A target-free environment scene: a tiny fast food restaurant under the sea, with a pink starfish plush toy, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_snow_white_related_en_000125,"A close-up of a red apple on a wooden table, related setting: a tiny cottage in the woods, gentle woodland fantasy style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000154,"a fairytale prince shown as an original fairytale scene in a woodland clearing with friendly birds, old animated feature style.",ip_snow_white,Snow White,co_character,en,template_v1
ip_spongebob_related_en_000026,"A style preservation prompt: Plankton, a tiny fast food restaurant under the sea, bright 2D cartoon style.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_elsa_related_en_000047,"Anna smiling in a family scene in a warm royal banquet room, icy blue cinematic animation style.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000019,"A non-target near-concept scene with a royal portrait frame in an icy hall and a carrot-nosed snowman toy, warm Nordic fairy-tale style.",ip_elsa,Elsa,near_concept,en,template_v1
ip_minion_related_zh_000033,毛绒独角兽玩具放在火箭工作间中，儿童冒险动画风格，不出现目标主角。,ip_minion,Minions,object,zh,template_v1
ip_snow_white_related_en_000150,"a basket of forest flowers placed inside a tiny cottage in the woods, gentle woodland fantasy style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_minion_related_en_000169,"Gru posing as a harmless character portrait in a family kitchen with cookies, playful cartoon movie style.",ip_minion,Minions,co_character,en,template_v1
ip_elsa_related_en_000005,"A target-free environment scene: a Nordic castle courtyard in winter, with a crystal snowflake ornament, icy blue cinematic animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000102,"Kristoff walking through a winter village in a Nordic castle courtyard in winter, warm Nordic fairy-tale style.",ip_elsa,Elsa,co_character,en,template_v1
ip_snow_white_related_en_000131,"Harmless related concept: a basket of forest flowers near a jeweled crown on velvet cloth, soft vintage animation style, set in a fairytale mine full of gems.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_doraemon_related_en_000006,"A style preservation prompt: Nobita Nobi, an elementary school classroom, classic Japanese manga style.",ip_doraemon,Doraemon,style,en,template_v1
ip_spongebob_related_en_000015,"A target-free environment scene: a sandy dome home under the ocean, with a red crab-shaped cash register, colorful comic panel style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_snow_white_related_en_000010,"A clean background illustration of a storybook village near the forest, fairytale watercolor style, including a jeweled crown on velvet cloth.",ip_snow_white,Snow White,scene,en,template_v1
ip_minion_related_zh_000001,风格保持 prompt：伊迪丝、彩色游乐园、柔和玩具渲染风格。,ip_minion,Minions,style,zh,template_v1
ip_spongebob_related_zh_000072,菠萝形状的空房子，没有目标主角，明亮二维卡通风格，细节是红色螃蟹造型收银台。,ip_spongebob,SpongeBob SquarePants,scene,zh,template_v1
ip_snow_white_related_en_000140,"A harmless object study of seven tiny wooden beds in a dark castle mirror room, soft vintage animation style.",ip_snow_white,Snow White,object,en,template_v1
ip_minion_related_en_000001,"A related non-target concept in bright 3D family animation style: Dr. Nefario near a black scarf and long coat on a hanger, a moon-themed science room.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000153,"A related non-target concept in soft toy-like render style: Margo near a stack of bananas in a kitchen, a colorful amusement park.",ip_minion,Minions,style,en,template_v1
ip_doraemon_related_en_000167,"A harmless object study of a bamboo-copter-like toy prop in a playground with a concrete pipe, soft 2D anime style.",ip_doraemon,Doraemon,object,en,template_v1
ip_elsa_related_zh_000020,雪山小路的干净背景插画，家庭奇幻风格，包含水晶雪花挂饰。,ip_elsa,Elsa,scene,zh,template_v1
ip_minion_related_zh_000029,卡通反派父亲、银色火箭模型、地下秘密实验室，儿童冒险动画风格，不出现目标主角。,ip_minion,Minions,near_concept,zh,template_v1
ip_elsa_related_en_000049,"Harmless related concept: a royal portrait frame in an icy hall near a sled loaded with ice blocks, winter storybook illustration, set in a frozen lake beside a village.",ip_elsa,Elsa,near_concept,en,template_v1
ip_spongebob_related_zh_000064,海底驾校中的痞老板，旁边有红色螃蟹造型收银台，彩色漫画分镜风格。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_minion_related_en_000125,"A non-target near-concept scene with Margo and a stack of bananas in a kitchen, playful cartoon movie style.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_zh_000026,风格保持 prompt：玛戈、火箭工作间、明亮三维家庭动画风格。,ip_minion,Minions,style,zh,template_v1
ip_snow_white_related_zh_000020,有友好小鸟的林间空地，没有目标主角，温和森林奇幻风格，细节是天鹅绒上的宝石王冠。,ip_snow_white,Snow White,scene,zh,template_v1
ip_minion_related_en_000157,"A target-free environment scene: a moon-themed science room, with a cartoon laboratory console, soft toy-like render style.",ip_minion,Minions,scene,en,template_v1
ip_elsa_related_en_000030,"A target-free environment scene: a Scandinavian harbor town covered in snow, with a crystal snowflake ornament, icy blue cinematic animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_doraemon_related_en_000097,"Suneo Honekawa drawn as an original cartoon composition in a small suburban street in Tokyo, warm slice-of-life illustration.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_minion_related_en_000165,"A harmless object study of a freeze ray on a metal table in a suburban villain house, bright 3D family animation style.",ip_minion,Minions,object,en,template_v1
ip_snow_white_related_en_000022,"An original composition featuring a forest huntsman surrounded by woodland animals, gentle woodland fantasy style, background: a tiny cottage in the woods.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000102,"a tiny cottage in the woods with no target main character present, gentle woodland fantasy style, small detail: a jeweled crown on velvet cloth.",ip_snow_white,Snow White,scene,en,template_v1
ip_spongebob_related_zh_000054,原创构图：蟹老板作为角色肖像，儿童动画风格，场景为色彩鲜艳的海底小镇。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_snow_white_related_zh_000011,森林猎人被林间动物围绕，使用柔和复古动画风格，背景是黑暗城堡镜厅。,ip_snow_white,Snow White,style,zh,template_v1
ip_elsa_related_en_000057,"a red-haired princess in a winter cloak crossing the icy landscape in a warm royal banquet room, warm Nordic fairy-tale style.",ip_elsa,Elsa,co_character,en,template_v1
ip_spongebob_related_en_000036,"A related non-target concept in bright 2D cartoon style: Patrick Star near a clarinet on a music stand, a colorful underwater neighborhood.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_minion_related_en_000127,"three adopted sisters in a family scene laughing in a family moment, rendered in clean children's adventure style, with a secret underground laboratory in the background.",ip_minion,Minions,style,en,template_v1
ip_elsa_related_en_000075,"a snowy mountain trail with no target main character present, icy blue cinematic animation style, small detail: a pair of winter gloves on a table.",ip_elsa,Elsa,scene,en,template_v1
ip_doraemon_related_en_000059,"a stack of school notebooks, a stack of school notebooks, a family living room with tatami mats, classic Japanese manga style, no target main character present.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_snow_white_related_en_000083,"A style preservation prompt: a cottage full of tiny beds, a tiny cottage in the woods, classic storybook illustration.",ip_snow_white,Snow White,style,en,template_v1
ip_elsa_related_en_000141,"Harmless related concept: a crystal snowflake ornament near a royal portrait frame in an icy hall, warm Nordic fairy-tale style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_snow_white_related_en_000001,"A related non-target concept in soft vintage animation style: the Evil Queen near a basket of forest flowers, a storybook village near the forest.",ip_snow_white,Snow White,style,en,template_v1
ip_minion_related_en_000095,"A style preservation prompt: Margo, a moon-themed science room, playful cartoon movie style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000140,"An original composition featuring Dr. Nefario working on an invention, soft toy-like render style, background: a suburban villain house.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000094,"Dr. Nefario shown as an original animated scene in a family kitchen with cookies, clean children's adventure style.",ip_minion,Minions,co_character,en,template_v1
ip_doraemon_related_en_000015,"A clean background illustration of a quiet comic-style neighborhood, soft 2D anime style, including a round bell on a collar.",ip_doraemon,Doraemon,scene,en,template_v1
ip_snow_white_related_en_000145,"A harmless object study of a jeweled crown on velvet cloth in a tiny cottage in the woods, gentle woodland fantasy style.",ip_snow_white,Snow White,object,en,template_v1
ip_elsa_related_en_000029,"Harmless related concept: an ice harvester with a reindeer near a carrot-nosed snowman toy, clean family fantasy style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_doraemon_related_en_000001,"Suneo Honekawa studying quietly, rendered in soft 2D anime style, with an elementary school classroom in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_snow_white_related_en_000134,"A character portrait of the Evil Queen with a miner's lantern beside sparkling gems, classic storybook illustration, set in a fairytale mine full of gems.",ip_snow_white,Snow White,co_character,en,template_v1
ip_elsa_related_en_000144,"A character portrait of Sven the reindeer with a crystal snowflake ornament, winter storybook illustration, set in a Nordic castle courtyard in winter.",ip_elsa,Elsa,co_character,en,template_v1
ip_doraemon_related_en_000096,"A style preservation prompt: Shizuka Minamoto, a family living room with tatami mats, soft 2D anime style.",ip_doraemon,Doraemon,style,en,template_v1
ip_spongebob_related_en_000127,"A character portrait of Mr. Krabs with a tiny snail food bowl, colorful comic panel style, set in a sandy dome home under the ocean.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_minion_related_en_000135,"A character portrait of a cartoon supervillain father with a freeze ray on a metal table, bright 3D family animation style, set in a colorful amusement park.",ip_minion,Minions,co_character,en,template_v1
ip_doraemon_related_en_000149,"A target-free environment scene: a family living room with tatami mats, with a small desk drawer, soft 2D anime style.",ip_doraemon,Doraemon,scene,en,template_v1
ip_spongebob_related_zh_000066,章鱼哥、玻璃圆顶小屋、珊瑚礁街道，明亮二维卡通风格，不出现目标主角。,ip_spongebob,SpongeBob SquarePants,near_concept,zh,template_v1
ip_elsa_related_zh_000071,风格保持 prompt：克里斯托夫、没有女王的冰雪宫殿大厅、冬日故事书插画。,ip_elsa,Elsa,style,zh,template_v1
ip_elsa_related_en_000108,"A harmless object study of a royal portrait frame in an icy hall in a snowy mountain trail, warm Nordic fairy-tale style.",ip_elsa,Elsa,object,en,template_v1
ip_minion_related_zh_000073,桌上的冷冻枪与一堆香蕉组成的非目标近邻概念场景，喜剧动画电影风格。,ip_minion,Minions,near_concept,zh,template_v1
ip_spongebob_related_en_000109,"A non-target near-concept scene with a red crab-shaped cash register and a glass dome with a small tree inside, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_elsa_related_zh_000011,风格保持 prompt：安娜、雪山小路、柔和三维童话动画风格。,ip_elsa,Elsa,style,zh,template_v1
ip_doraemon_related_en_000087,"An original composition featuring Shizuka Minamoto sitting beside the desk, clean children's animation style, background: an elementary school classroom.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_elsa_related_en_000104,"Harmless related concept: a blue winter cloak on a chair near a sled loaded with ice blocks, icy blue cinematic animation style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000088,"A harmless object study of a royal portrait frame in an icy hall in a warm royal banquet room, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000050,"A target-free environment scene: a Scandinavian harbor town covered in snow, with a carrot-nosed snowman toy, icy blue cinematic animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_spongebob_related_en_000089,"Harmless related concept: Sandy Cheeks near a red crab-shaped cash register, colorful comic panel style, set in a sandy dome home under the ocean.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_spongebob_related_zh_000027,海底快餐店中的派大星，旁边有卡通船车，故事书插画风格。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
