id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_minion-dd21e6a2fe87-zh,zh,昏暗室内特写，小黄人与小黄人面部紧贴。一只位于画面左侧前景，侧脸朝右；另一只位于右侧前景，侧脸朝左，鼻尖相触。背景模糊可见窗框，冷色调低光，电影感构图，氛围温馨有趣。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2Fb5442026fa941b3109e8c24f8fb1b88d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824128&Signature=flgCZmSZbRcqCPPjwCPI81PY64o%3D,v4.6_vlm,qwen-plus,1.00000000,21.26763391,2,42,102851
ip_minion-fdd8c81fe33e-zh,zh,特写镜头，小黄人面部占据画面中心前景。它正对镜头，嘴唇微张，眼神直视前方。光线从正面打在脸上，背景为纯黑色，左侧有垂直白色文字水印，低分辨率网络摄像头风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fc5ca8811635919fd3871e7d7e75bafa9.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=Bbo9uHTqDiPgQLiPDymFAA6%2BSGs%3D,v4.6_vlm,qwen-plus,1.00000000,21.26722240,2,42,102793
ip_minion-22e650e5eb32-zh,zh,小黄人在厨房中背对镜头站立，双手在身后托举着另一只小黄人，后者双腿环绕其腰部，双手搭在其肩膀上。背景为木质橱柜、黑色台面及搅拌机，光线明亮自然，写实摄影风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F9cd678c4990a0749b2a0572cde65d8c4.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824120&Signature=yc1%2BxiufDUJgETkHV9do5L91K5Y%3D,v4.6_vlm,qwen-plus,1.00000000,21.26537991,2,42,101064
ip_minion-7d4142e8e4a2-zh,zh,动漫分镜拼图。顶部小黄人特写及身穿黄黑铠甲的小黄人。中部为深蓝色调的宏伟城堡建筑，字幕显示帕拉斯贝尔达。底部左侧小黄人惊恐张开双臂，右侧戴头盔的小黄人面露惊愕，背景为街道与光效。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F698d9ef02bd4501eaced564928503a43.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=%2Bkdn9d5apqOAQcanS3K%2B7d9zhjE%3D,v4.6_vlm,qwen-plus,1.00000000,21.26155233,2,42,103414
ip_minion-2a223b5d4c22-zh,zh,小黄人跪在卧室床边俯身整理深色衣物，木地板、床头柜和椅子清晰可见，光线柔和，画面下方有白色文字“618.懒癌患者”、“沙雕指数”及四颗黄色星星图标，生活化视频截图风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F204ec781475c74bad75294853f22899f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=hRbjGkX29aQ%2FxU7I%2B5ytZRqd0M4%3D,v4.6_vlm,qwen-plus,1.00000000,21.25638723,2,42,103340
ip_minion-6351d8bc3c2e-zh,zh,小黄人在夕阳下的湖边深情拥抱的剪影。逆光拍摄，金色阳光从两人面部间隙透出形成耀眼星芒。背景是粉紫色渐变天空与波光粼粼的水面，画面浪漫唯美，光影柔和。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fefc8b8a33ce2ef3b97c2031d5333dc69.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824093&Signature=RcJYta35ghsYSb%2Bh%2B9sRxmSWau4%3D,v4.6_vlm,qwen-plus,1.00000000,21.25613022,2,42,101732
ip_minion-edd4bc1e737b-zh,zh,小黄人侧身倚靠在粗糙的石墙边，一手扶墙，闭眼仰头，神情陶醉。画面采用侧面构图，自然光从右侧照射形成明暗对比，写实风格，底部有摄影师署名文字。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2F922938f7e984e8e85dd8d4e92a837fae.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824134&Signature=7ZFaQCCl0lT70tNnyHiNAK34Xv4%3D,v4.6_vlm,qwen-plus,1.00000000,21.25439930,2,42,102206
ip_minion-a062c88a9375-zh,zh,小黄人侧脸特写，头戴红色帽子，身穿深色衣物，颈部佩戴金属吊坠，昏暗环境中仅有微弱红光勾勒轮廓，背景模糊，电影级低照度写实风格，神秘压抑氛围。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fcbc4f9d9eccc316b3ca73f13b376db39.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=2hDN0BZxuClQJ%2B1t7Byyv%2Bl5jsk%3D,v4.6_vlm,qwen-plus,1.00000000,21.24998283,2,42,100407
ip_minion-151efa33b2e1-zh,zh,3D建模渲染的小黄人，在充满生活气息的咖啡馆内挥手致意,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,3D 渲染,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.24894667,2,42,184820
ip_minion-617cccdce757-zh,zh,小黄人穿着迷你古装红婚服，头戴微型凤冠、披红纱，与另一只小黄人深情碰额；背景虚化暗调，暖光聚焦，侧面特写，影视剧照风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F8e680d7dad5c437d9bc7e9426cec612b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824118&Signature=jfT%2FvMv9EcN5u0an6ZIiTnsDYEY%3D,v4.6_vlm,qwen-plus,1.00000000,21.24829340,2,42,103240
ip_minion-d7519f433faa-zh,zh,小黄人半身像，身穿蓝色V领上衣，直视镜头。背景为室内卧室，可见碎花床单与浅色墙壁。画面带有直播界面元素，顶部有黄色文字，底部有蓝色字幕，光线明亮柔和，写实风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F8ce57a3ef9960e0f63a0a5262d9fd8f0.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824114&Signature=MKj%2B6SOm3pZ84OnDdR0YfV6VnJM%3D,v4.6_vlm,qwen-plus,1.00000000,21.24331379,2,42,103332
ip_minion-690c741f568c-zh,zh,小黄人蹲在极暗光线下俯视的地面特写中，左侧是带纵向条纹和圆点纹理的深色盲道砖，右侧是平整深色路面，右下角露出它一只黑色小鞋的剪影。灰暗色调，高噪点，低对比度，写实夜景风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F990748ccde2bd7730688b8094503c4f7.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=dngki3YjZ1jTkvyxHq3rKGbtqxw%3D,v4.6_vlm,qwen-plus,1.00000000,21.24053001,2,42,103428
ip_minion-08a6a7131ef5-zh,zh,小黄人手持蓝色POS机贴近脸颊，面带微笑注视镜头，背景为服装店内部，可见红砖墙、挂衣架及衣物。室内光线明亮，构图为近景特写，写实摄影风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fa7fff57d9b65377a2104c83fe7135845.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=gnFnHUQFgpgDY6blhWc5mAY8qv8%3D,v4.6_vlm,qwen-plus,1.00000000,21.24003792,2,42,100644
ip_minion-8987f0a07dca-zh,zh,动漫风格特写，小黄人侧脸枕在白色枕头上熟睡，双眼紧闭，睫毛清晰。一只手自然搭在枕边，光影柔和呈暖紫色调。画面左侧有模糊前景遮挡，底部显示中日文字幕“醒来了吗”，构图静谧温馨。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F088e9e16b06398214e714ae80e2833ca.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=mApj3nYF9AIJZvxaM0v31mursRM%3D,v4.6_vlm,qwen-plus,1.00000000,21.24002123,2,42,100365
ip_minion-c263cd5680d4-zh,zh,电影截图，暖色调柔光。左侧小黄人侧脸朝右，右侧小黄人侧脸朝左，两人面部紧贴正在亲吻。一只小黄人手搭在另一只肩头，其中一只穿带条纹深色外套。背景为模糊的金色圆形光斑，营造浪漫氛围。顶部有白色中文字幕。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F0fc892202fdb9cd906b0e7c2a53ca922.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=eE2YPT42AE1t5hLJCriKgs1KEgA%3D,v4.6_vlm,qwen-plus,1.00000000,21.23996067,2,42,101458
ip_minion-5b282e9e03dc-zh,zh,图书馆里的小黄人正沉浸在书中，ArtStation 当前热门，超高精度艺术呈现,image,ip,ip_minion,na,Minions,true,,,,,在图书馆里读书,artstation 热门,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.23621559,2,42,185024
ip_minion-8da68766f758-zh,zh,动漫风格剪影，两只小黄人在铁丝网前相对而立，一只低头俯视，一只仰头对视。背景为明亮的暖黄色逆光，左侧有枫叶点缀，画面中有圆形光斑漂浮，氛围唯美浪漫，高对比度轮廓光。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F6658b7f34d2ce8a750b8fee30a441509.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=%2FETadtU6mTtZDSuBMZY1yrjIY4k%3D,v4.6_vlm,qwen-plus,1.00000000,21.22813559,2,42,101756
ip_minion-ebb43e60cc9b-zh,zh,ArtStation热门风格：小黄人在温馨咖啡馆里自然挥手,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,artstation 热门,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.22744131,2,42,184514
ip_minion-380618950a7b-zh,zh,温馨咖啡馆场景中，小黄人正挥着手，图像质量极高,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.22718859,2,42,185363
ip_minion-22bb2761f21d-zh,zh,水彩插画风格，特写镜头。画面右侧为小黄人侧脸局部，可见圆润轮廓与一只眼睛，眼神清澈。背景为大面积明亮的黄色银杏叶纹理，笔触柔和，光影温暖，构图简洁唯美。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F701dcd597866f27f1ac7ba25a62a7eeb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=Z8AEYFVujDRGGYC1JMlL9o87Z5M%3D,v4.6_vlm,qwen-plus,1.00000000,21.22534513,2,42,102115
ip_minion-56faa4e2d405-zh,zh,小黄人蹲在石台旁，仰头与站在高处的另一只小黄人亲吻。背景可见白墙房屋、水泥电线杆及石砌围栏，户外乡村场景，阴天自然光，低角度仰拍构图，生活写实风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F7b06640c4e7acb43319fe81b6a4b6a24.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824114&Signature=JdCnLBz5whXFatMq2STgIPxpH30%3D,v4.6_vlm,qwen-plus,1.00000000,21.22490692,2,42,102325
ip_minion-323eedcd7459-zh_2,zh,温馨厨房内，暖黄灯光下，小黄人系围裙背对镜头站在料理台前忙碌。身旁另一只小黄人扎辫子趴在柜台边缘，侧脸注视着它。背景可见木质橱柜、窗户及金属水龙头，电影感构图，色调柔和怀旧。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F29548efbf50924967b662497d719e19f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=E%2BdcbQ0gCy0easN%2BV23S2vhR3uM%3D,v4.6_vlm,qwen-plus,1.00000000,21.22211838,2,42,103689
ip_minion-f7050b1ea3ad-zh,zh,小黄人滑冰中，地点是溜冰场，像素艺术风格，绝美杰作,image,ip,ip_minion,na,Minions,true,,,,,在溜冰场滑冰,像素艺术,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.22169447,2,42,184898
ip_minion-4fa44f093423-zh,zh,暖黄色调室内，小黄人俯身靠近躺在床上的女子，双手轻托其脸颊，两人深情对视。背景模糊可见书架与玩偶，电影感构图，柔和侧光营造亲密氛围，特写镜头捕捉细腻情感。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F5d058e0c908213d0fbe0af1073f0dba7.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=vhVf8ZsKkJP9w87JQGrHt%2Bk0gQ0%3D,v4.6_vlm,qwen-plus,1.00000000,21.22136736,2,42,102260
ip_minion-e1746042edcd-zh,zh,小黄人背对镜头站立，低头看向身旁；另一只小黄人坐在红色座椅上，身体前倾低头，双手握住前者的手。背景为暗色墙面，底部有青色中英文字幕“艾米·简·史密斯 Amy Jane Smith”，电影截图风格，柔和光影。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fac9224fd3efa50e868c10bc7812db287.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=aE5HHsWMer7TYYGeeW5Jy5QGvFk%3D,v4.6_vlm,qwen-plus,1.00000000,21.21774292,2,42,101710
ip_minion-bb483df8e7de-zh,zh,聊天界面截图，浅灰背景。右侧绿色气泡显示文字“看到我们一起听的歌没”及斜眼表情，头像为小黄人；左侧白色气泡回复“人被抢了不说 咋歌还被抢了呢”及狗头表情，头像为小黄人在耳机旁挥手。扁平化UI设计。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F414a4d75dbf64f1544924cd7e0a5de9f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824105&Signature=J3PYxi9NkWaK97nHl7GWFeqesB0%3D,v4.6_vlm,qwen-plus,1.00000000,21.21711063,2,42,101702
ip_minion-45f0e41a64c4-zh,zh,小黄人窝在图书馆角落认真翻书，皮克斯风格渲染,image,ip,ip_minion,na,Minions,true,,,,,在图书馆里读书,皮克斯风格,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.21675587,2,42,184893
ip_minion-541fe38a0e87-zh,zh,挥手的小黄人，背景是温馨咖啡馆，整体呈现高品质视觉效果,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.21392298,2,42,185358
ip_minion-ed4cc4e475fb-zh,zh,温馨咖啡馆场景下的小黄人，正开心地挥着手，数字艺术呈现,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,数字艺术,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.21190500,2,42,184882
ip_minion-39310ea2c01d-zh,zh,在风平浪静的湖边，小黄人和格鲁一起钓鱼,image,ip,ip_minion,na,Minions;Gru,true,,,,,在平静的湖边钓鱼,,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.21092653,2,42,185372
ip_minion-0c4716cfd9bc-zh,zh,小黄人在户外后院场景中，蓝天白云下，右侧前景的小黄人背对镜头、双臂高举站在倾斜木板上；左侧中景的小黄人双手叉腰站立观看；地面铺黑色垫子，背景有树木和房屋，自然光照。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2F05af6ecbbb695bf7747df278ac90f25c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=t1MX2oAn60t8OsgxWxuoEIwTwGU%3D,v4.6_vlm,qwen-plus,1.00000000,21.20920420,2,42,102333
ip_minion-e749da89f752-zh,zh,古装影视剧截图，室内暖光场景。小黄人背靠木门，与另一只小黄人面对面亲吻，其中一只扶墙前倾。背景可见木质屏风、飞鸟壁画及右侧木架上的盆栽花卉。画面呈三段式构图，右上角有视频平台水印。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F2dbe96985cefccd74f3a50dae4356c84.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824093&Signature=USgQwVkulw6Dh4AtiKfEpCqVUeg%3D,v4.6_vlm,qwen-plus,1.00000000,21.20220757,2,42,101307
ip_minion-00addd9592d0-zh,zh,紫色背景下，小黄人面部特写。他梳着高丸子头，额前留有碎发，身穿带珍珠装饰领口的深色西装。双眼微闭，眉头轻蹙，嘴唇微张露出牙齿，表情呈现嫌弃或不适感。演播室柔光照明，浅景深构图。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F2a8d1619b4f66fdc42db4f97b11a9b79.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=tDbPO%2BuSe7C6aDQ%2B8RHUznZh%2BAE%3D,v4.6_vlm,qwen-plus,1.00000000,21.20190668,2,42,102434
ip_minion-185309c90dff-zh,zh,小黄人双手轻抚头部两侧，面带微笑仰视镜头。背景是虚化的绿色草地和紫色小花，采用高角度俯拍构图，光线柔和明亮，呈现清新自然的日系人像摄影风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ff7879ac5f713cee58459275c5be97035.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=dkfRLtzPZRV3c02JTTn26RGRmfk%3D,v4.6_vlm,qwen-plus,1.00000000,21.19717169,2,42,102089
ip_minion-2272627f57ed-zh,zh,小黄人正在花园里嬉戏,image,ip,ip_minion,na,Minions,true,,,,,在花园里玩耍,,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.19541550,2,42,185241
ip_minion-2971bdf2fda2-zh,zh,小黄人直播自拍特写，面部叠加黑色猫耳、胡须及鼻头滤镜特效，手轻抚下巴，背景为粉色窗帘与电竞椅。画面左上角显示红色数字1432，右上角有直播时间水印，室内柔光照明，竖屏构图。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Faac3878b5c8b7d297230ccaffe89bd9a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=s%2FOKONarUlcZCuK0e8lP5pGQgm4%3D,v4.6_vlm,qwen-plus,1.00000000,21.19063568,2,42,100692
ip_minion-0447b69f7bd6-zh,zh,电影感光照下，小黄人在温室内浇灌花朵,image,ip,ip_minion,na,Minions,true,,,,,在温室里浇花,电影级光照,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.19038105,2,42,185027
ip_minion-c2fa5446e6a0-zh,zh,高度精细描绘：小黄人在温馨咖啡馆中挥手,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,高度精细,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.18792391,2,42,184901
ip_minion-e1921e719cb1-zh,zh,在图书馆里读书的小黄人，呈现吉卜力工作室的细腻画风,image,ip,ip_minion,na,Minions,true,,,,,在图书馆里读书,吉卜力风格,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.18731737,2,42,185157
ip_minion-fce7732646ae-zh,zh,挥手动作的小黄人，位于温馨咖啡馆环境中，采用像素艺术绘制,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,像素艺术,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.18623447,2,42,184858
ip_minion-0f616b58669e-zh,zh,小黄人围坐在安静的房间里下棋,image,ip,ip_minion,na,Minions,true,,,,,在安静的房间里下棋,,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.18582535,2,42,185443
ip_minion-63e233c544e9-zh,zh,动漫风格特写插画，暖色调光影。小黄人颈部与锁骨区域特写，一根鲜艳的红色羽毛横置于皮肤上，羽轴呈白色；上方可见小黄人部分面部轮廓及红色眼眸，手指轻触颈侧。笔触细腻，色彩柔和，构图紧凑。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F179b68a1ae640201dc3966065367843f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=BD79xChZ3ll5%2FdAULgB2%2B%2FyeRiM%3D,v4.6_vlm,qwen-plus,1.00000000,21.18205547,2,42,103082
ip_minion-90d01d361285-zh,zh,小黄人背对镜头并肩站立，背景为户外街道，可见绿色树木和一辆白色汽车。画面色调偏冷蓝，带有复古胶片颗粒感，构图居中，自然光照明。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F124ac3022c490bea4cf9c2a907cb90e5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=SbwZzp%2B8DZKnpMhHJwGrt0GTkj4%3D,v4.6_vlm,qwen-plus,1.00000000,21.18183565,2,42,102458
ip_minion-35a0a9eb220c-zh,zh,数字艺术描绘——小黄人在一家舒适温馨的咖啡馆里挥手,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,数字艺术,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.18065596,2,42,184850
ip_minion-d51f5bf9eee7-zh,zh,小黄人面部特写，双手手指捏住鼻子两侧，嘴巴微张露出牙齿，背景为粉色纹理布料，自然光照明，高清写实摄影风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F5286a9dbb11957e324f89a0d61235672.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=%2BG0MACOrBSxclcJhVWvth7Pw5zM%3D,v4.6_vlm,qwen-plus,1.00000000,21.17831421,2,42,102646
ip_minion-3b4bbfc9cbee-zh,zh,挥手动作的小黄人，置身于温馨咖啡馆环境，皮克斯艺术风格,image,ip,ip_minion,na,Minions,true,,,,,在温馨的咖啡馆里挥手,皮克斯风格,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.17463589,2,42,184738
ip_minion-090e1d929638-zh,zh,高角度俯拍，两只小黄人站在自动扶梯上。一只侧身站立，一只背对镜头低头，金属台阶纹理清晰，玻璃扶手反光，室内明亮光线，生活纪实风格。,image,ip,ip_minion,medium,Minion/小黄人,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2Ffa54e90e994bb8cc822d34e71ecd072f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824102&Signature=RI1K6WbOJBllLP%2BYyi3SCZVa75I%3D,v4.6_vlm,qwen-plus,1.00000000,21.17198181,2,42,100097
